1189
New structure
Pt   14.343002   -5.277256   26.938477
Pt   17.117096   -7.542294   25.336853
Pt   17.117096   -5.277256   22.133606
Pt   19.891186   -7.542294   20.531982
Pt   19.891186   -5.277256   17.328735
Pt   22.665279   -7.542294   15.727112
Pt   22.665279   -5.277256   12.523865
Pt   25.439373   -7.542294   10.922241
Pt   25.439373   -5.277256    7.718994
Pt   28.213467   -7.542294    6.117371
Pt   28.213467   -5.277256    2.914127
Pt   30.987560   -7.542294    1.312504
Pt   30.987560   -5.277256   -1.890743
Pt    8.794815   -5.277256   26.938477
Pt   11.568909   -7.542294   25.336853
Pt   14.343002   -9.807331   23.735229
Pt   11.568909   -5.277256   22.133606
Pt   14.343002   -7.542294   20.531982
Pt   17.117096   -9.807331   18.930359
Pt   14.343002   -5.277256   17.328735
Pt   17.117096   -7.542294   15.727112
Pt   19.891186   -9.807331   14.125488
Pt   17.117096   -5.277256   12.523865
Pt   19.891186   -7.542294   10.922241
Pt   22.665279   -9.807331    9.320618
Pt   19.891186   -5.277256    7.718994
Pt   22.665279   -7.542294    6.117371
Pt   25.439373   -9.807331    4.515747
Pt   22.665279   -5.277256    2.914127
Pt   25.439373   -7.542294    1.312504
Pt   28.213467   -9.807331   -0.289120
Pt   25.439373   -5.277256   -1.890743
Pt   28.213467   -7.542294   -3.492367
Pt   28.213467   -5.277256   -6.695614
Pt    3.246632   -5.277256   26.938477
Pt    6.020721   -7.542294   25.336853
Pt    8.794815   -9.807331   23.735229
Pt    6.020721   -5.277256   22.133606
Pt    8.794815   -7.542294   20.531982
Pt   11.568909   -9.807331   18.930359
Pt    8.794815   -5.277256   17.328735
Pt   11.568909   -7.542294   15.727112
Pt   14.343002   -9.807331   14.125488
Pt   11.568909   -5.277256   12.523865
Pt   14.343002   -7.542294   10.922241
Pt   17.117096   -9.807331    9.320618
Pt   14.343002   -5.277256    7.718994
Pt   17.117096   -7.542294    6.117371
Pt   19.891186   -9.807331    4.515747
Pt   17.117096   -5.277256    2.914127
Pt   19.891186   -7.542294    1.312504
Pt   22.665279   -9.807331   -0.289120
Pt   19.891186   -5.277256   -1.890743
Pt   22.665279   -7.542294   -3.492367
Pt   25.439373   -9.807331   -5.093990
Pt   22.665279   -5.277256   -6.695614
Pt   25.439373   -7.542294   -8.297237
Pt   25.439373   -5.277256  -11.500484
Pt   -2.301556   -5.277256   26.938477
Pt    0.472538   -7.542294   25.336853
Pt    3.246632   -9.807331   23.735229
Pt    0.472538   -5.277256   22.133606
Pt    3.246632   -7.542294   20.531982
Pt    6.020721   -9.807331   18.930359
Pt    3.246632   -5.277256   17.328735
Pt    6.020721   -7.542294   15.727112
Pt    8.794815   -9.807331   14.125488
Pt    6.020721   -5.277256   12.523865
Pt    8.794815   -7.542294   10.922241
Pt   11.568909   -9.807331    9.320618
Pt    8.794815   -5.277256    7.718994
Pt   11.568909   -7.542294    6.117371
Pt   14.343002   -9.807331    4.515747
Pt   11.568909   -5.277256    2.914127
Pt   14.343002   -7.542294    1.312504
Pt   17.117096   -9.807331   -0.289120
Pt   14.343002   -5.277256   -1.890743
Pt   17.117096   -7.542294   -3.492367
Pt   19.891186   -9.807331   -5.093990
Pt   17.117096   -5.277256   -6.695614
Pt   19.891186   -7.542294   -8.297237
Pt   22.665279   -9.807331   -9.898861
Pt   19.891186   -5.277256  -11.500484
Pt   22.665279   -7.542294  -13.102108
Pt   22.665279   -5.277256  -16.305355
Pt   -7.849743   -5.277256   26.938477
Pt   -5.075649   -7.542294   25.336853
Pt   -2.301556   -9.807331   23.735229
Pt   -5.075649   -5.277256   22.133606
Pt   -2.301556   -7.542294   20.531982
Pt    0.472538   -9.807331   18.930359
Pt   -2.301556   -5.277256   17.328735
Pt    0.472538   -7.542294   15.727112
Pt    3.246632   -9.807331   14.125488
Pt    0.472538   -5.277256   12.523865
Pt    3.246632   -7.542294   10.922241
Pt    6.020721   -9.807331    9.320618
Pt    3.246632   -5.277256    7.718994
Pt    6.020721   -7.542294    6.117371
Pt    8.794815   -9.807331    4.515747
Pt    6.020721   -5.277256    2.914127
Pt    8.794815   -7.542294    1.312504
Pt   11.568909   -9.807331   -0.289120
Pt    8.794815   -5.277256   -1.890743
Pt   11.568909   -7.542294   -3.492367
Pt   14.343002   -9.807331   -5.093990
Pt   11.568909   -5.277256   -6.695614
Pt   14.343002   -7.542294   -8.297237
Pt   17.117096   -9.807331   -9.898861
Pt   14.343002   -5.277256  -11.500484
Pt   17.117096   -7.542294  -13.102108
Pt   19.891186   -9.807331  -14.703732
Pt   17.117096   -5.277256  -16.305355
Pt   19.891186   -7.542294  -17.906979
Pt   19.891186   -5.277256  -21.110226
Pt  -13.397928   -5.277256   26.938477
Pt  -10.623837   -7.542294   25.336853
Pt   -7.849743   -9.807331   23.735229
Pt  -10.623837   -5.277256   22.133606
Pt   -7.849743   -7.542294   20.531982
Pt   -5.075649   -9.807331   18.930359
Pt   -7.849743   -5.277256   17.328735
Pt   -5.075649   -7.542294   15.727112
Pt   -2.301556   -9.807331   14.125488
Pt   -5.075649   -5.277256   12.523865
Pt   -2.301556   -7.542294   10.922241
Pt    0.472538   -9.807331    9.320618
Pt   -2.301556   -5.277256    7.718994
Pt    0.472538   -7.542294    6.117371
Pt    3.246632   -9.807331    4.515747
Pt    0.472538   -5.277256    2.914127
Pt    3.246632   -7.542294    1.312504
Pt    6.020721   -9.807331   -0.289120
Pt    3.246632   -5.277256   -1.890743
Pt    6.020721   -7.542294   -3.492367
Pt    8.794815   -9.807331   -5.093990
Pt    6.020721   -5.277256   -6.695614
Pt    8.794815   -7.542294   -8.297237
Pt   11.568909   -9.807331   -9.898861
Pt    8.794815   -5.277256  -11.500484
Pt   11.568909   -7.542294  -13.102108
Pt   14.343002   -9.807331  -14.703732
Pt   11.568909   -5.277256  -16.305355
Pt   14.343002   -7.542294  -17.906979
Pt   17.117096   -9.807331  -19.508602
Pt   14.343002   -5.277256  -21.110226
Pt   17.117096   -7.542294  -22.711849
Pt   17.117096   -5.277256  -25.915096
Pt  -16.172022   -7.542294   25.336853
Pt  -13.397928   -9.807331   23.735229
Pt  -16.172022   -5.277256   22.133606
Pt  -13.397928   -7.542294   20.531982
Pt  -10.623837   -9.807331   18.930359
Pt  -13.397928   -5.277256   17.328735
Pt  -10.623837   -7.542294   15.727112
Pt   -7.849743   -9.807331   14.125488
Pt  -10.623837   -5.277256   12.523865
Pt   -7.849743   -7.542294   10.922241
Pt   -5.075649   -9.807331    9.320618
Pt   -7.849743   -5.277256    7.718994
Pt   -5.075649   -7.542294    6.117371
Pt   -2.301556   -9.807331    4.515747
Pt   -5.075649   -5.277256    2.914127
Pt   -2.301556   -7.542294    1.312504
Pt    0.472538   -9.807331   -0.289120
Pt   -2.301556   -5.277256   -1.890743
Pt    0.472538   -7.542294   -3.492367
Pt    3.246632   -9.807331   -5.093990
Pt    0.472538   -5.277256   -6.695614
Pt    3.246632   -7.542294   -8.297237
Pt    6.020721   -9.807331   -9.898861
Pt    3.246632   -5.277256  -11.500484
Pt    6.020721   -7.542294  -13.102108
Pt    8.794815   -9.807331  -14.703732
Pt    6.020721   -5.277256  -16.305355
Pt    8.794815   -7.542294  -17.906979
Pt   11.568909   -9.807331  -19.508602
Pt    8.794815   -5.277256  -21.110226
Pt   11.568909   -7.542294  -22.711849
Pt   14.343002   -9.807331  -24.313473
Pt   11.568909   -5.277256  -25.915096
Pt   14.343002   -7.542294  -27.516720
Pt  -18.946115   -7.542294   20.531982
Pt  -16.172022   -9.807331   18.930359
Pt  -18.946115   -5.277256   17.328735
Pt  -16.172022   -7.542294   15.727112
Pt  -13.397928   -9.807331   14.125488
Pt  -16.172022   -5.277256   12.523865
Pt  -13.397928   -7.542294   10.922241
Pt  -10.623837   -9.807331    9.320618
Pt  -13.397928   -5.277256    7.718994
Pt  -10.623837   -7.542294    6.117371
Pt   -7.849743   -9.807331    4.515747
Pt  -10.623837   -5.277256    2.914127
Pt   -7.849743   -7.542294    1.312504
Pt   -5.075649   -9.807331   -0.289120
Pt   -7.849743   -5.277256   -1.890743
Pt   -5.075649   -7.542294   -3.492367
Pt   -2.301556   -9.807331   -5.093990
Pt   -5.075649   -5.277256   -6.695614
Pt   -2.301556   -7.542294   -8.297237
Pt    0.472538   -9.807331   -9.898861
Pt   -2.301556   -5.277256  -11.500484
Pt    0.472538   -7.542294  -13.102108
Pt    3.246632   -9.807331  -14.703732
Pt    0.472538   -5.277256  -16.305355
Pt    3.246632   -7.542294  -17.906979
Pt    6.020721   -9.807331  -19.508602
Pt    3.246632   -5.277256  -21.110226
Pt    6.020721   -7.542294  -22.711849
Pt    8.794815   -9.807331  -24.313473
Pt    6.020721   -5.277256  -25.915096
Pt    8.794815   -7.542294  -27.516720
Pt  -21.720209   -7.542294   15.727112
Pt  -18.946115   -9.807331   14.125488
Pt  -21.720209   -5.277256   12.523865
Pt  -18.946115   -7.542294   10.922241
Pt  -16.172022   -9.807331    9.320618
Pt  -18.946115   -5.277256    7.718994
Pt  -16.172022   -7.542294    6.117371
Pt  -13.397928   -9.807331    4.515747
Pt  -16.172022   -5.277256    2.914127
Pt  -13.397928   -7.542294    1.312504
Pt  -10.623837   -9.807331   -0.289120
Pt  -13.397928   -5.277256   -1.890743
Pt  -10.623837   -7.542294   -3.492367
Pt   -7.849743   -9.807331   -5.093990
Pt  -10.623837   -5.277256   -6.695614
Pt   -7.849743   -7.542294   -8.297237
Pt   -5.075649   -9.807331   -9.898861
Pt   -7.849743   -5.277256  -11.500484
Pt   -5.075649   -7.542294  -13.102108
Pt   -2.301556   -9.807331  -14.703732
Pt   -5.075649   -5.277256  -16.305355
Pt   -2.301556   -7.542294  -17.906979
Pt    0.472538   -9.807331  -19.508602
Pt   -2.301556   -5.277256  -21.110226
Pt    0.472538   -7.542294  -22.711849
Pt    3.246632   -9.807331  -24.313473
Pt    0.472538   -5.277256  -25.915096
Pt    3.246632   -7.542294  -27.516720
Pt  -24.494301   -7.542294   10.922241
Pt  -21.720209   -9.807331    9.320618
Pt  -24.494301   -5.277256    7.718994
Pt  -21.720209   -7.542294    6.117371
Pt  -18.946115   -9.807331    4.515747
Pt  -21.720209   -5.277256    2.914127
Pt  -18.946115   -7.542294    1.312504
Pt  -16.172022   -9.807331   -0.289120
Pt  -18.946115   -5.277256   -1.890743
Pt  -16.172022   -7.542294   -3.492367
Pt  -13.397928   -9.807331   -5.093990
Pt  -16.172022   -5.277256   -6.695614
Pt  -13.397928   -7.542294   -8.297237
Pt  -10.623837   -9.807331   -9.898861
Pt  -13.397928   -5.277256  -11.500484
Pt  -10.623837   -7.542294  -13.102108
Pt   -7.849743   -9.807331  -14.703732
Pt  -10.623837   -5.277256  -16.305355
Pt   -7.849743   -7.542294  -17.906979
Pt   -5.075649   -9.807331  -19.508602
Pt   -7.849743   -5.277256  -21.110226
Pt   -5.075649   -7.542294  -22.711849
Pt   -2.301556   -9.807331  -24.313473
Pt   -5.075649   -5.277256  -25.915096
Pt   -2.301556   -7.542294  -27.516720
Pt  -27.268394   -7.542294    6.117371
Pt  -24.494301   -9.807331    4.515747
Pt  -27.268394   -5.277256    2.914127
Pt  -24.494301   -7.542294    1.312504
Pt  -21.720209   -9.807331   -0.289120
Pt  -24.494301   -5.277256   -1.890743
Pt  -21.720209   -7.542294   -3.492367
Pt  -18.946115   -9.807331   -5.093990
Pt  -21.720209   -5.277256   -6.695614
Pt  -18.946115   -7.542294   -8.297237
Pt  -16.172022   -9.807331   -9.898861
Pt  -18.946115   -5.277256  -11.500484
Pt  -16.172022   -7.542294  -13.102108
Pt  -13.397928   -9.807331  -14.703732
Pt  -16.172022   -5.277256  -16.305355
Pt  -13.397928   -7.542294  -17.906979
Pt  -10.623837   -9.807331  -19.508602
Pt  -13.397928   -5.277256  -21.110226
Pt  -10.623837   -7.542294  -22.711849
Pt   -7.849743   -9.807331  -24.313473
Pt  -10.623837   -5.277256  -25.915096
Pt   -7.849743   -7.542294  -27.516720
Pt  -30.042487   -7.542294    1.312504
Pt  -27.268394   -9.807331   -0.289120
Pt  -30.042487   -5.277256   -1.890743
Pt  -27.268394   -7.542294   -3.492367
Pt  -24.494301   -9.807331   -5.093990
Pt  -27.268394   -5.277256   -6.695614
Pt  -24.494301   -7.542294   -8.297237
Pt  -21.720209   -9.807331   -9.898861
Pt  -24.494301   -5.277256  -11.500484
Pt  -21.720209   -7.542294  -13.102108
Pt  -18.946115   -9.807331  -14.703732
Pt  -21.720209   -5.277256  -16.305355
Pt  -18.946115   -7.542294  -17.906979
Pt  -16.172022   -9.807331  -19.508602
Pt  -18.946115   -5.277256  -21.110226
Pt  -16.172022   -7.542294  -22.711849
Pt  -13.397928   -9.807331  -24.313473
Pt  -16.172022   -5.277256  -25.915096
Pt  -13.397928   -7.542294  -27.516720
Pt   15.730049   -5.277256   24.536041
Pt   18.504143   -7.542294   22.934418
Pt   18.504143   -5.277256   19.731171
Pt   21.278233   -7.542294   18.129547
Pt   21.278233   -5.277256   14.926300
Pt   24.052326   -7.542294   13.324677
Pt   24.052326   -5.277256   10.121429
Pt   26.826420   -7.542294    8.519806
Pt   26.826420   -5.277256    5.316559
Pt   29.600513   -7.542294    3.714935
Pt   29.600513   -5.277256    0.511692
Pt   10.181862   -5.277256   24.536041
Pt   12.955956   -7.542294   22.934418
Pt   15.730049   -9.807331   21.332794
Pt   12.955956   -5.277256   19.731171
Pt   15.730049   -7.542294   18.129547
Pt   18.504143   -9.807331   16.527924
Pt   15.730049   -5.277256   14.926300
Pt   18.504143   -7.542294   13.324677
Pt   21.278233   -9.807331   11.723053
Pt   18.504143   -5.277256   10.121429
